RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,Exited,Balance,EstimatedSalary
4915,15679062,734,Orsha,Female,47,10,2,1,1,0,4576.102,3085.2424444444446
4916,15594409,710,Minsk,Male,45,1,2,1,1,0,0.0,803.4368888888889
4917,15613816,539,Grodno,Female,39,6,1,0,1,0,3102.614,1327.892
4918,15681991,542,Minsk,Male,32,7,1,1,0,0,5393.586,2784.503111111111
4919,15796074,717,Minsk,Female,36,2,2,1,0,1,4973.638,2094.9937777777777
4920,15625941,682,Grodno,Female,50,10,1,1,1,0,6401.9505,2272.448
4921,15615016,515,Minsk,Male,33,2,2,1,1,0,0.0,3022.866
4922,15748414,526,Grodno,Female,33,8,2,1,0,1,5731.7315,2446.9862222222223
4923,15751203,702,Minsk,Male,26,5,2,1,1,1,2836.9235,2232.0493333333334
4924,15662658,651,Orsha,Male,34,2,2,0,0,0,4517.755999999999,4302.176444444444
4925,15574868,792,Orsha,Male,36,5,2,0,0,0,5786.262000000001,41.583333333333336
4926,15790282,817,Orsha,Male,58,3,2,1,1,0,5716.3795,951.8024444444444
4927,15762927,674,Orsha,Female,36,6,1,1,0,0,5038.132,4047.930222222222
4928,15803456,641,Minsk,Female,40,9,1,0,0,1,0.0,3369.970222222222
4929,15771857,513,Grodno,Male,39,7,2,1,1,0,4451.995,3260.8628888888884
4930,15700601,561,Minsk,Male,34,1,1,1,1,0,3941.4764999999998,269.96000000000004
4931,15569670,627,Orsha,Male,30,6,1,1,1,0,5618.648,2622.8686666666667
4932,15772341,682,Orsha,Male,81,6,1,1,1,0,6101.4574999999995,1128.5306666666665
4933,15661548,683,Minsk,Female,29,0,1,0,0,0,7891.456,2886.4813333333336
4934,15787597,420,Orsha,Female,31,1,2,1,1,0,5418.8875,220.10288888888888
4935,15806913,670,Minsk,Female,54,2,1,1,1,0,4775.356,1404.7402222222222
4936,15804862,505,Orsha,Male,43,6,1,0,0,0,6357.334,3057.019333333333
4937,15792986,580,Orsha,Male,24,1,1,1,0,1,6690.589,381.91
4938,15625632,577,Minsk,Male,36,3,2,0,1,0,6054.6235,3195.1879999999996
4939,15727703,773,Orsha,Male,34,10,1,0,0,0,6348.9875,818.295111111111
4940,15606273,616,Minsk,Male,37,5,2,0,0,1,7211.7865,3443.5035555555555
4941,15799652,763,Minsk,Female,38,0,2,0,0,0,7629.110000000001,708.7293333333333
4942,15715047,640,Grodno,Male,43,9,1,1,0,1,8623.9075,4246.32
4943,15784687,592,Minsk,Male,36,1,1,0,0,0,6323.871,3993.7371111111115
4944,15615322,528,Grodno,Male,43,7,2,1,1,0,4873.693499999999,3551.625777777778
4945,15722072,630,Minsk,Male,53,5,1,0,1,0,6902.683500000001,2535.7993333333334
4946,15646784,529,Minsk,Female,31,2,2,1,1,0,8200.1525,1355.4051111111112
4947,15644692,546,Minsk,Female,47,8,1,1,1,1,0.0,1475.7335555555555
4948,15670354,753,Minsk,Female,62,6,2,1,1,0,0.0,3031.0866666666666
4949,15716357,772,Grodno,Female,39,4,2,1,1,0,6124.3055,3126.8722222222223
4950,15786717,567,Minsk,Male,36,1,2,0,0,0,0.0,190.12733333333333
4951,15771383,628,Orsha,Female,45,6,1,1,0,0,2683.3720000000003,2556.0653333333335
4952,15649793,658,Minsk,Male,20,7,2,0,0,0,0.0,4169.740888888889
4953,15731543,679,Grodno,Male,58,9,1,1,1,0,5466.3825,85.09177777777778
4954,15684516,629,Grodno,Male,34,1,1,0,0,0,6057.5525,2652.398444444444
4955,15677249,731,Grodno,Male,42,9,1,1,1,0,5052.181500000001,4270.5671111111105
4956,15581525,775,Orsha,Male,33,3,2,1,0,0,4175.0830000000005,2863.1402222222223
4957,15628420,660,Grodno,Male,33,2,1,0,0,0,4023.112,3342.718888888889
4958,15600478,752,Minsk,Male,39,3,1,1,0,0,0.0,4181.934444444444
4959,15594502,655,Minsk,Male,37,6,2,1,0,0,5454.6705,39.456
4960,15784361,543,Grodno,Female,46,5,1,1,1,0,7017.780000000001,1890.8173333333334
4961,15767626,811,Minsk,Male,42,10,2,1,1,0,0.0,84.39533333333333
4962,15632521,689,Orsha,Male,45,0,2,1,0,0,6508.541,3352.364
4963,15665088,531,Minsk,Female,42,2,2,0,1,0,0.0,2011.9437777777778
4964,15652084,515,Minsk,Male,40,0,1,1,1,0,5477.1145,3697.129111111111
4965,15574761,466,Minsk,Female,41,3,2,1,0,1,1678.1974999999998,3977.6473333333333
4966,15729515,782,Minsk,Male,36,1,2,1,1,0,7439.758500000001,4348.476222222222
4967,15682070,611,Minsk,Male,64,9,2,1,1,0,0.0,1183.9366666666667
4968,15743817,621,Orsha,Male,40,8,3,1,0,1,8706.3375,3833.1284444444445
4969,15572158,604,Grodno,Male,41,3,1,0,0,0,0.0,262.6631111111111
4970,15584477,655,Grodno,Female,35,1,1,1,1,0,5320.2515,1842.2277777777779
4971,15614893,689,Grodno,Male,38,2,1,1,1,0,0.0,1837.9955555555557
4972,15665963,681,Grodno,Male,30,2,1,1,1,0,6419.6645,4013.187777777778
4973,15612524,643,Orsha,Male,41,2,1,1,0,0,6392.076,3830.2980000000002
4974,15596962,617,Minsk,Female,24,4,2,1,1,0,6864.7595,2026.5582222222222
4975,15744942,638,Grodno,Female,55,2,1,0,1,1,7791.411,2421.938888888889
4976,15573278,743,Minsk,Male,39,6,2,1,0,0,0.0,983.6728888888889
4977,15717056,828,Orsha,Female,25,7,1,1,0,0,7217.592999999999,2591.4057777777775
4978,15795881,776,Grodno,Male,35,8,1,1,1,0,5318.264499999999,3300.6124444444445
4979,15758939,540,Orsha,Male,35,7,1,0,1,0,6390.094,1871.988
4980,15792250,616,Orsha,Female,45,4,1,1,1,0,6139.698,1377.823111111111
4981,15740406,628,Orsha,Male,38,10,1,1,0,1,5676.2919999999995,1023.2106666666667
4982,15768137,667,Grodno,Female,23,6,2,0,0,1,6805.0345,3770.4295555555555
4983,15569120,615,Minsk,Male,30,7,2,1,1,0,0.0,3474.374222222222
4984,15723721,543,Minsk,Male,30,4,1,1,0,0,7045.8405,3504.692888888889
4985,15777122,553,Minsk,Female,31,4,2,1,1,0,0.0,1979.7199999999998
4986,15742681,554,Orsha,Male,26,4,1,1,1,0,6068.2695,194.2746666666667
4987,15582090,684,Grodno,Female,36,4,1,1,0,0,0.0,2600.865777777778
4988,15711254,452,Minsk,Female,35,7,2,1,0,0,0.0,3649.814888888889
4989,15775067,606,Minsk,Male,47,3,2,0,1,1,4678.933999999999,3060.456888888889
4990,15602851,629,Minsk,Male,40,9,1,1,0,0,0.0,2.3704444444444444
4991,15802857,659,Grodno,Female,33,8,1,0,1,0,5770.4800000000005,34.20466666666667
4992,15701175,493,Minsk,Female,33,8,1,1,1,0,4539.5845,1325.7673333333332
4993,15783019,794,Minsk,Female,62,9,3,1,0,1,6184.066000000001,3857.480666666667
4994,15728912,554,Minsk,Female,44,6,1,1,0,0,4621.843,2800.753333333333
4995,15585580,796,Orsha,Female,52,9,1,1,1,1,8359.717999999999,1395.754
4996,15583480,807,Minsk,Female,36,4,2,0,1,0,0.0,3266.829555555555
4997,15620341,500,Orsha,Male,44,9,2,1,0,0,8041.9065,4361.369777777778
4998,15613886,722,Grodno,Male,43,1,1,1,0,1,0.0,990.226
4999,15792916,559,Grodno,Female,40,7,1,1,1,0,7223.5385,420.3988888888889
5000,15710408,584,Grodno,Female,38,3,2,1,1,0,0.0,100.56444444444443
5001,15598695,834,Orsha,Female,68,9,2,0,1,0,6508.4635,2069.16
5002,15649354,754,Grodno,Male,35,4,2,1,1,0,0.0,214.63133333333332
5003,15737556,590,Minsk,Male,43,7,2,1,1,1,4053.84,4058.383333333333
5004,15671610,740,Minsk,Male,36,7,1,1,1,0,0.0,292.8311111111111
5005,15625092,502,Orsha,Female,57,3,1,1,0,1,5073.2654999999995,968.1846666666667
5006,15741032,733,Minsk,Male,48,5,1,0,1,0,0.0,2618.4571111111113
5007,15750014,755,Orsha,Female,37,0,2,1,1,0,5693.2615,2608.8055555555557
5008,15784761,554,Grodno,Female,46,7,3,0,1,1,4380.1675000000005,2153.983111111111
5009,15768359,534,Minsk,Male,36,4,1,1,0,0,6001.898,806.1320000000001
5010,15805769,656,Grodno,Male,33,4,2,1,0,0,0.0,2593.4666666666667
5011,15719508,575,Orsha,Male,49,7,4,1,1,1,6060.2575,3735.122888888889
5012,15609011,480,Grodno,Male,47,8,1,1,0,1,3770.4165000000003,575.2864444444444
5013,15703106,575,Minsk,Male,40,5,2,1,1,0,0.0,2721.9686666666666
5014,15626795,672,Minsk,Female,40,3,1,1,0,1,0.0,2514.924666666667
5015,15773731,758,Grodno,Female,35,5,2,0,0,0,0.0,2230.3446666666664
5016,15756196,682,Minsk,Male,50,6,2,0,1,0,6090.942,2758.9193333333333
5017,15687903,501,Minsk,Female,29,8,2,1,0,0,0.0,2503.6497777777777
5018,15777599,746,Orsha,Male,34,6,2,1,1,0,7090.3,4077.663777777778
5019,15754577,556,Minsk,Female,51,8,1,1,0,1,3067.707,4418.014444444444
5020,15584113,823,Orsha,Female,53,4,1,0,1,1,6247.747,2916.88
5021,15669589,491,Orsha,Female,68,1,1,0,1,1,4751.956,2588.2475555555557
5022,15632793,638,Minsk,Female,29,9,1,1,1,0,5170.887000000001,340.8088888888889
5023,15711130,734,Minsk,Male,45,2,2,1,0,0,0.0,2213.184
5024,15615254,555,Minsk,Male,40,10,1,1,0,0,2151.4384999999997,3789.2046666666665
5025,15720583,745,Orsha,Female,44,0,1,1,1,1,5981.9105,761.4462222222222
5026,15780432,728,Minsk,Male,37,3,2,0,0,1,6134.4755,2377.2784444444446
5027,15673223,626,Minsk,Male,44,10,2,0,0,0,0.0,3650.841333333333
5028,15807989,681,Orsha,Male,37,8,2,1,1,0,3658.9669999999996,562.0562222222222
5029,15761168,478,Minsk,Female,38,4,1,1,0,1,8595.6935,1151.5748888888888
5030,15651272,709,Minsk,Male,38,5,2,1,1,0,0.0,1810.0508888888887
5031,15812832,562,Orsha,Male,33,8,2,1,0,0,4632.96,30.094444444444445
5032,15680517,769,Orsha,Female,34,7,1,1,1,1,6861.958500000001,1586.2204444444444
5033,15750569,684,Orsha,Female,46,3,2,1,0,0,5147.757,3425.274
5034,15690743,536,Minsk,Female,61,8,1,1,1,1,3259.5145,1429.0775555555556
5035,15627741,631,Orsha,Female,29,2,2,1,1,0,4843.176,702.5188888888889
5036,15712121,657,Grodno,Male,34,5,1,1,0,0,7749.1990000000005,616.4002222222222
5037,15805429,699,Orsha,Male,59,3,1,0,1,0,5340.9825,3634.8944444444446
5038,15814923,606,Grodno,Male,38,7,1,1,1,0,6428.926,4308.4113333333335
5039,15589230,612,Minsk,Female,63,2,1,0,1,0,6323.6665,3278.792222222222
5040,15775490,660,Minsk,Female,38,5,2,1,0,0,5528.539,4353.479777777778
5041,15749727,829,Grodno,Male,50,7,2,0,1,0,0.0,3965.7524444444443
5042,15619238,567,Grodno,Male,29,8,2,1,0,0,0.0,3469.4604444444444
5043,15593468,850,Minsk,Female,33,3,2,1,1,0,0.0,247.982
5044,15718454,712,Grodno,Female,44,2,2,0,0,0,0.0,1016.420888888889
5045,15789498,562,Minsk,Male,30,3,2,0,0,0,5554.9895,3125.559777777778
5046,15744691,755,Minsk,Female,29,3,3,1,0,0,0.0,105.19866666666665
5047,15708289,793,Grodno,Male,25,3,1,0,0,0,5045.6785,235.10488888888887
5048,15790412,471,Grodno,Male,26,8,2,1,1,0,0.0,3992.3526666666667
5049,15741416,707,Minsk,Male,42,2,1,1,1,0,844.6795,1722.279111111111
5050,15598894,784,Grodno,Male,38,10,1,0,0,0,6113.3925,3239.1095555555553
5051,15663294,703,Minsk,Male,32,1,1,1,1,0,6284.2895,1249.9271111111111
5052,15572728,704,Grodno,Male,36,8,1,1,0,0,6369.867,3363.005333333333
5053,15706729,662,Minsk,Male,38,0,1,0,1,0,5263.5779999999995,3996.298888888889
5054,15674433,636,Orsha,Female,28,2,1,0,0,0,5763.257,4258.3966666666665
5055,15641170,640,Grodno,Male,36,4,1,0,0,0,0.0,3844.810222222222
5056,15806284,739,Grodno,Male,31,1,2,1,1,0,0.0,1299.3277777777778
5057,15690958,767,Orsha,Male,23,2,1,0,1,0,6977.1410000000005,623.0728888888889
5058,15606386,753,Orsha,Female,46,3,3,1,0,1,5575.6375,3546.15
5059,15682322,714,Minsk,Male,37,9,2,0,1,0,7423.3465,3361.799111111111
5060,15579915,707,Minsk,Male,29,4,2,1,0,0,0.0,3110.087555555556
5061,15681928,577,Minsk,Female,35,4,1,1,0,0,5407.7745,2342.3953333333334
5062,15734005,633,Minsk,Female,42,1,2,1,0,0,0.0,1263.6804444444444
5063,15650432,849,Orsha,Male,41,10,1,1,1,0,4231.1065,4401.603555555555
5064,15592578,614,Grodno,Female,41,7,2,0,0,0,7349.8820000000005,3062.0262222222223
5065,15671243,558,Minsk,Female,47,9,2,1,0,0,0.0,2306.384
5066,15775709,832,Minsk,Female,27,10,1,1,0,0,4929.5125,686.9531111111111
5067,15702631,567,Minsk,Female,26,2,2,1,1,0,0.0,1747.8122222222223
5068,15602282,587,Orsha,Female,45,8,1,1,1,1,6749.036999999999,2740.212666666667
5069,15717879,712,Grodno,Female,79,5,1,1,1,0,5403.928,3869.3095555555556
5070,15740878,655,Grodno,Female,29,9,2,0,1,0,0.0,1905.2502222222222
5071,15794468,641,Minsk,Female,42,6,2,0,0,0,0.0,2691.9726666666666
5072,15773277,676,Minsk,Male,35,5,2,1,0,0,5341.8335,1871.1062222222222
5073,15572657,472,Minsk,Male,29,8,1,0,1,0,5124.5135,4027.2124444444444
5074,15800295,644,Orsha,Male,34,9,2,0,0,0,5637.326999999999,3138.4460000000004
5075,15672397,598,Minsk,Male,38,0,1,0,0,0,6274.3945,3513.593555555555
5076,15684921,792,Grodno,Male,25,8,1,1,1,0,7143.1105,2903.089111111111
5077,15720676,700,Minsk,Female,37,7,2,1,0,0,0.0,378.6848888888889
5078,15731829,616,Minsk,Male,34,10,2,1,0,0,0.0,570.2726666666666
5079,15732672,743,Grodno,Male,35,6,1,1,1,0,3969.4165000000003,4296.904222222222
5080,15692406,427,Minsk,Male,37,5,2,1,1,0,0.0,2699.668888888889
5081,15764405,731,Minsk,Male,29,10,2,1,1,0,0.0,3610.0588888888888
5082,15757537,610,Minsk,Female,31,6,1,1,1,0,5389.2325,3136.3895555555555
5083,15793307,724,Grodno,Female,41,4,3,0,0,1,7144.014,4123.137777777778
5084,15660679,653,Grodno,Female,38,9,1,1,0,0,7478.597,2630.737333333333
5085,15666856,774,Minsk,Male,49,1,1,1,1,0,7138.369500000001,182.54244444444444
5086,15687372,547,Orsha,Male,49,8,2,1,0,1,6076.8855,1033.81
5087,15667289,719,Grodno,Male,50,2,2,0,0,0,0.0,239.38066666666666
5088,15624641,740,Grodno,Male,43,9,1,1,0,1,0.0,4428.681777777778
5089,15734610,543,Minsk,Male,42,4,3,1,0,1,4491.9355000000005,1910.7453333333333
5090,15631882,688,Orsha,Male,45,9,1,0,0,0,5169.9935,2886.0206666666663
5091,15642709,474,Minsk,Female,30,9,2,0,0,0,0.0,1403.516
5092,15811026,505,Orsha,Male,43,5,2,1,0,0,6842.7970000000005,3801.567111111111
5093,15596303,688,Minsk,Female,39,0,2,1,0,1,0.0,1182.7144444444446
5094,15787255,650,Orsha,Female,55,2,3,1,1,1,7044.572999999999,3996.3211111111113
5095,15617166,610,Minsk,Male,37,0,1,1,0,0,0.0,2544.7697777777776
5096,15742442,705,Grodno,Female,46,5,1,0,1,0,4468.2455,3092.492222222222
5097,15758692,669,Minsk,Female,29,7,1,0,0,0,7300.57,1116.6480000000001
5098,15568238,650,Grodno,Male,20,8,2,1,1,0,0.0,2521.547777777778
5099,15730353,550,Orsha,Male,29,9,2,1,0,0,7264.704,3277.425111111111
5100,15731555,595,Orsha,Female,45,9,1,0,0,1,5300.005999999999,4254.421333333333
5101,15582404,572,Grodno,Female,26,5,2,1,0,0,0.0,2652.9202222222225
5102,15721462,622,Grodno,Female,58,2,2,1,1,0,0.0,739.4957777777777
5103,15632899,662,Grodno,Male,20,9,2,0,0,0,5225.4385,1624.6117777777777
5104,15808526,783,Orsha,Female,58,3,1,1,1,1,6376.965,2146.453111111111
5105,15694349,714,Grodno,Male,44,7,1,0,1,0,0.0,153.84688888888888
5106,15718465,671,Orsha,Male,51,3,1,1,0,1,4844.573,3920.0739999999996
5107,15682995,600,Minsk,Female,32,1,1,1,0,0,3926.7625,1429.991111111111
5108,15584776,847,Grodno,Female,37,9,1,1,0,0,5635.6085,2579.939111111111
5109,15777772,650,Grodno,Male,55,9,1,1,1,0,5980.921,663.5806666666667
5110,15576156,710,Grodno,Female,28,6,1,1,0,0,0.0,1076.1551111111112
5111,15646756,682,Minsk,Female,33,8,1,1,1,0,3748.175,728.2346666666666
5112,15742886,642,Minsk,Male,26,1,2,0,1,0,6901.1895,2601.337777777778
5113,15586135,536,Grodno,Female,28,4,1,1,1,0,0.0,3026.6144444444444
5114,15616152,754,Minsk,Female,47,1,1,1,0,0,9275.683500000001,609.7517777777778
5115,15721460,678,Minsk,Male,60,8,1,0,0,1,9282.428,4270.145333333334
5116,15727317,533,Orsha,Female,49,1,3,1,0,1,5114.33,1542.4304444444444
5117,15649536,741,Orsha,Male,38,4,1,1,0,0,6400.7915,1298.6762222222221
5118,15754929,757,Minsk,Male,31,10,2,0,0,0,1976.9695,4278.208666666667
5119,15572051,721,Minsk,Male,40,3,1,1,1,0,0.0,3219.4371111111113
5120,15668142,700,Minsk,Male,37,3,2,1,1,0,3880.4230000000002,3897.1879999999996
5121,15701176,663,Minsk,Male,26,5,1,1,0,0,7073.1065,9.782222222222222
5122,15708422,677,Grodno,Female,35,0,2,0,0,0,0.0,1703.052888888889
5123,15655632,655,Minsk,Male,27,2,1,1,0,0,6584.566499999999,1099.5702222222224
5124,15744606,832,Grodno,Male,29,8,1,0,1,0,4691.693,231.50822222222223
5125,15612140,721,Grodno,Female,46,7,1,1,1,0,6896.669500000001,1510.5904444444445
5126,15656086,542,Grodno,Male,54,8,1,0,1,1,5288.507,3131.7773333333334
5127,15655298,654,Grodno,Female,54,5,2,0,1,0,0.0,1047.5346666666667
5128,15644796,821,Grodno,Female,38,8,2,0,1,1,0.0,2805.3644444444444
5129,15726250,508,Minsk,Female,38,3,2,0,1,0,8316.432499999999,502.5375555555555
5130,15764432,588,Orsha,Female,42,2,1,1,0,0,8215.3885,1077.7375555555557
5131,15631721,691,Orsha,Male,38,9,2,0,1,0,8198.2845,2300.250222222222
5132,15707479,664,Minsk,Male,40,7,1,1,0,0,6280.436,2712.7439999999997
5133,15579826,439,Minsk,Female,66,9,1,1,0,0,0.0,1456.3457777777778
5134,15668104,479,Grodno,Male,37,6,1,0,1,0,5921.697,3556.9088888888887
5135,15641604,850,Minsk,Female,55,10,1,1,0,1,4924.404,3463.9904444444446
5136,15587240,518,Minsk,Male,40,4,2,0,1,0,0.0,4320.368444444444
5137,15680767,717,Orsha,Female,64,10,2,1,1,0,4918.1175,480.67133333333334
5138,15601594,698,Minsk,Female,51,6,4,1,0,1,7211.8955000000005,3492.080222222222
5139,15589969,850,Minsk,Male,34,6,1,0,1,0,0.0,1173.2513333333334
5140,15703728,700,Grodno,Male,47,4,1,1,0,1,0.0,2706.633777777778
5141,15617790,626,Minsk,Female,29,4,2,0,0,0,5288.364,913.4404444444444
5142,15662500,774,Grodno,Male,32,9,2,1,0,0,0.0,235.6551111111111
5143,15778526,719,Grodno,Female,48,5,2,0,0,0,0.0,1745.8591111111111
5144,15670584,646,Grodno,Male,31,2,1,1,1,1,0.0,3796.0317777777777
5145,15748069,485,Minsk,Female,25,3,1,1,1,0,6723.363,2517.0242222222223
5146,15680597,784,Orsha,Male,38,1,1,1,1,0,6925.750999999999,3817.083555555556
5147,15628992,850,Orsha,Male,32,2,2,0,0,0,6432.398999999999,1209.2484444444444
5148,15719624,669,Minsk,Female,38,9,1,1,0,0,6092.949,2905.674222222222
5149,15812767,731,Grodno,Male,70,3,2,1,1,0,0.0,3137.348
5150,15689201,721,Minsk,Female,49,1,1,0,1,0,6005.428,4076.039111111111
5151,15614716,515,Minsk,Female,37,0,1,1,1,0,9842.681,2950.4468888888887
5152,15683618,774,Minsk,Female,35,3,1,1,1,0,6070.931,542.2304444444444
5153,15799631,585,Grodno,Male,36,10,2,1,1,0,0.0,4007.08
5154,15692259,695,Minsk,Female,29,9,2,1,0,0,0.0,2479.232222222222
5155,15590966,729,Orsha,Female,42,4,2,0,0,0,4874.79,44.5
5156,15656426,713,Minsk,Female,42,3,2,0,0,0,0.0,1834.7779999999998
5157,15675256,555,Grodno,Male,33,5,1,0,1,0,6367.17,2706.428888888889
5158,15751185,699,Grodno,Female,50,0,1,1,0,0,7931.6804999999995,4306.352666666667
5159,15789582,587,Minsk,Male,55,9,1,1,0,0,0.0,1435.4015555555557
5160,15651103,762,Grodno,Female,69,9,1,1,1,0,9187.249,4377.637555555556
5161,15672299,510,Minsk,Male,44,6,2,1,1,0,0.0,3900.4068888888887
5162,15772250,842,Grodno,Male,46,9,1,0,0,0,0.0,383.7337777777778
5163,15763922,608,Minsk,Male,31,7,2,1,0,0,3998.1459999999997,1353.3715555555557
5164,15633870,850,Minsk,Female,36,10,2,1,1,0,0.0,2238.8895555555555
5165,15624323,642,Minsk,Male,36,4,2,1,1,0,0.0,4338.3313333333335
5166,15688612,850,Minsk,Male,33,7,1,0,0,0,7047.849499999999,78.00399999999999
5167,15694644,455,Grodno,Female,43,6,1,1,1,0,0.0,1805.573111111111
5168,15587174,726,Minsk,Male,29,7,2,1,1,1,0.0,2040.9808888888888
5169,15579559,544,Grodno,Male,30,8,1,1,1,0,7262.0815,1792.8184444444446
5170,15775430,651,Orsha,Male,31,7,2,1,0,0,6900.403,2886.949777777778
5171,15623695,814,Minsk,Female,31,4,2,1,1,0,0.0,3156.203777777778
5172,15760849,537,Minsk,Male,39,2,2,1,1,0,0.0,3058.9244444444444
5173,15813095,553,Minsk,Male,37,2,2,1,0,0,0.0,752.8286666666667
5174,15705281,800,Grodno,Male,38,9,1,1,0,0,0.0,1749.8753333333334
5175,15812594,791,Minsk,Male,34,7,2,1,0,0,0.0,2149.654666666667
5176,15626322,699,Grodno,Female,29,9,2,1,0,0,6378.5464999999995,3661.2624444444446
5177,15723105,756,Minsk,Female,28,6,1,1,1,0,0.0,3653.2144444444443
5178,15588449,591,Grodno,Female,27,5,1,0,1,1,5390.6335,3611.1517777777776
5179,15794849,850,Orsha,Male,22,7,2,0,0,0,4578.029,234.25288888888886
5180,15620000,760,Orsha,Male,34,6,2,1,1,0,6065.1885,1318.338
5181,15799720,569,Grodno,Male,43,8,2,0,1,0,8077.334,3959.7173333333335
5182,15711287,661,Grodno,Female,35,5,1,1,0,0,6420.7725,3169.477555555555
5183,15613102,670,Minsk,Female,31,2,1,1,1,1,2876.5029999999997,4042.0735555555557
5184,15621440,694,Minsk,Male,38,1,2,0,1,0,0.0,3485.737777777778
5185,15677146,728,Minsk,Female,28,4,2,1,0,0,7112.177000000001,734.9891111111111
5186,15801169,764,Orsha,Female,39,9,1,1,0,1,6917.075500000001,1112.732
5187,15722425,639,Minsk,Male,32,9,2,1,0,0,0.0,2474.2302222222224
5188,15682421,683,Minsk,Female,30,2,2,0,1,1,0.0,2233.263111111111
5189,15691910,663,Grodno,Male,30,4,3,1,0,0,0.0,2252.69
5190,15721779,826,Grodno,Male,41,5,2,0,0,0,7323.322999999999,4020.770444444445
5191,15579548,735,Grodno,Male,36,5,2,1,0,0,0.0,2336.7148888888887
5192,15681075,682,Minsk,Female,58,1,1,1,1,0,0.0,15.7
5193,15607884,663,Minsk,Female,39,8,2,1,1,0,0.0,2248.1977777777774
5194,15767757,562,Grodno,Female,29,9,1,1,1,0,6015.379,151.01355555555554
5195,15791550,696,Minsk,Male,27,4,2,0,0,0,4381.862999999999,4358.03
5196,15658589,850,Grodno,Male,38,2,1,1,1,0,4732.602,3821.3502222222223
5197,15670822,719,Minsk,Female,22,7,1,1,1,0,5720.7919999999995,3944.3866666666663
5198,15629744,804,Minsk,Female,71,8,2,0,1,0,0.0,3288.799111111111
5199,15660768,604,Minsk,Male,40,1,1,0,0,0,4215.751,804.6466666666666
5200,15726310,782,Grodno,Female,27,3,2,1,0,0,0.0,3191.422444444445
5201,15641298,512,Orsha,Male,42,9,2,1,0,0,4697.7915,329.5231111111111
5202,15625675,569,Minsk,Male,36,1,1,1,0,0,3354.3845,3439.46
5203,15713354,597,Orsha,Female,22,6,1,1,0,1,5076.4305,1567.3111111111111
5204,15633866,753,Orsha,Male,30,1,1,1,1,0,5541.226000000001,1286.5837777777776
5205,15704231,430,Minsk,Female,33,8,1,1,1,0,0.0,1550.2202222222222
5206,15735400,756,Minsk,Male,28,8,1,1,0,0,8998.01,1998.624
5207,15632826,493,Minsk,Male,38,3,1,1,0,0,6700.3385,1990.6293333333335
5208,15751022,777,Orsha,Female,37,10,2,1,1,0,6076.6085,1632.552888888889
5209,15664737,779,Grodno,Female,38,7,2,1,1,0,0.0,3078.7304444444444
5210,15681126,702,Grodno,Female,38,2,1,1,1,0,0.0,3597.525111111111
5211,15738954,551,Minsk,Male,35,7,2,0,0,0,6485.865,1931.9377777777777
5212,15662263,749,Orsha,Male,22,4,2,1,1,0,4738.108,938.7008888888889
5213,15621611,742,Orsha,Male,55,5,1,0,1,1,7759.808500000001,2693.5035555555555
5214,15783752,752,Orsha,Male,29,4,1,1,1,0,6475.7495,2287.3435555555557
5215,15709474,740,Orsha,Female,57,3,2,1,1,1,5669.318,1447.1473333333333
5216,15701280,576,Minsk,Male,24,3,1,0,1,1,0.0,1744.4008888888889
5217,15671104,637,Grodno,Male,43,3,1,1,1,0,8609.8115,2328.2213333333334
5218,15796434,724,Minsk,Male,28,5,1,1,1,0,4880.606,2144.4031111111112
5219,15781505,685,Minsk,Male,20,4,2,1,0,0,5235.997,859.8075555555555
5220,15625819,625,Minsk,Female,38,7,1,1,0,0,0.0,3662.3115555555555
5221,15753174,571,Orsha,Male,37,9,3,1,0,1,6979.649,2314.503333333333
5222,15654067,584,Grodno,Female,29,4,2,1,0,0,0.0,1974.8204444444443
5223,15724719,550,Minsk,Female,22,7,1,1,0,0,6954.842500000001,2886.4653333333335
5224,15624695,662,Grodno,Female,72,7,1,0,1,0,7015.086,3983.5260000000003
5225,15718216,803,Grodno,Male,43,3,1,1,0,0,0.0,1601.1431111111112
5226,15586300,615,Minsk,Male,66,7,2,1,1,0,0.0,1657.351111111111
5227,15783349,481,Grodno,Male,39,1,1,1,1,0,5561.6545,2755.4477777777774
5228,15725767,701,Minsk,Male,23,3,2,1,0,0,0.0,865.7908888888888
5229,15791925,751,Minsk,Male,29,10,1,0,1,0,7386.8815,2110.028222222222
5230,15793585,675,Minsk,Male,35,8,2,1,1,0,0.0,1258.7326666666668
5231,15576641,733,Orsha,Male,40,5,2,1,1,0,6286.251,1128.5133333333333
5232,15749519,822,Minsk,Male,38,6,3,1,0,1,6414.485,203.33244444444443
